id,server_id,manufacturer_serial_number,manufacturer_name,created_at,name,image_url,evm_nft_address,evm_nft_token_id,evm_nft_account_address,gpu_type,status
cf6804eb-d211-4406-8a60-7adbab2eec74,22e887cb-9556-466a-b518-78794174bdbe,GPU-7-22e887cb-9556-466a-b518-78794174bdbe,NVIDIA,2024-12-02 14:36:01.872168+00,baobab-chrysoprase-searchlight,,,,,4090,ONBOARDING
8487cfb6-3a6e-427f-b1e1-9edfe8118b8b,6404e0ba-a6d7-4708-8509-b4f1cbd9d5e4,GPU-0-6404e0ba-a6d7-4708-8509-b4f1cbd9d5e4,NVIDIA,2024-12-02 14:36:03.11951+00,mimosa-grandidierite-luster,,,,,4090,ONBOARDING
94338fd9-3774-43a0-a1bd-e039402fb4c9,6404e0ba-a6d7-4708-8509-b4f1cbd9d5e4,GPU-1-6404e0ba-a6d7-4708-8509-b4f1cbd9d5e4,NVIDIA,2024-12-02 14:36:03.51478+00,kowhai-bronze-dawnlight,,,,,4090,ONBOARDING
02ba45b6-bce4-4e85-946d-e2c16d834a08,6404e0ba-a6d7-4708-8509-b4f1cbd9d5e4,GPU-2-6404e0ba-a6d7-4708-8509-b4f1cbd9d5e4,NVIDIA,2024-12-02 14:36:03.933696+00,birch-prehnite-shining,,,,,4090,ONBOARDING
d8a7fc84-92ea-4fa0-a9b3-82e091beff1e,6404e0ba-a6d7-4708-8509-b4f1cbd9d5e4,GPU-3-6404e0ba-a6d7-4708-8509-b4f1cbd9d5e4,NVIDIA,2024-12-02 14:36:04.346137+00,totara-zirconium-luster,,,,,4090,ONBOARDING
a6c8a761-93b1-4dd7-89e9-734adb617543,6404e0ba-a6d7-4708-8509-b4f1cbd9d5e4,GPU-4-6404e0ba-a6d7-4708-8509-b4f1cbd9d5e4,NVIDIA,2024-12-02 14:36:04.693785+00,sequoia-onyx-blink,,,,,4090,ONBOARDING
cd417d21-1dee-4533-aed1-505eadbeb89a,6404e0ba-a6d7-4708-8509-b4f1cbd9d5e4,GPU-5-6404e0ba-a6d7-4708-8509-b4f1cbd9d5e4,NVIDIA,2024-12-02 14:36:05.068881+00,hawthorn-zircon-shiner,,,,,4090,ONBOARDING
e9fc4ac8-af19-4837-bd3e-5fc8c7ab2de8,6404e0ba-a6d7-4708-8509-b4f1cbd9d5e4,GPU-6-6404e0ba-a6d7-4708-8509-b4f1cbd9d5e4,NVIDIA,2024-12-02 14:36:05.444906+00,spruce-kornerupine-spark,,,,,4090,ONBOARDING
35adedd9-8d68-4191-b682-6c9878256229,6404e0ba-a6d7-4708-8509-b4f1cbd9d5e4,GPU-7-6404e0ba-a6d7-4708-8509-b4f1cbd9d5e4,NVIDIA,2024-12-02 14:36:05.837517+00,buttonwood-kurnakovite-firefly,,,,,4090,ONBOARDING
7fd0afe9-5512-4a54-aca1-a7ca79dc40c2,947e8a40-45cd-4cc5-8ae8-53a986665892,GPU-0-947e8a40-45cd-4cc5-8ae8-53a986665892,NVIDIA,2024-12-02 14:36:07.006006+00,persimmon-smithsonite-flicker,,,,,4090,ONBOARDING
53cd9c7f-7690-477c-970d-e72fc64efe06,947e8a40-45cd-4cc5-8ae8-53a986665892,GPU-1-947e8a40-45cd-4cc5-8ae8-53a986665892,NVIDIA,2024-12-02 14:36:07.376581+00,holly-spinel-shimmer,,,,,4090,ONBOARDING
b45e6e48-a194-4599-9407-d165e25cbd2b,aa56760d-9207-4990-a99f-6eb65f1568ed,GPU-4-aa56760d-9207-4990-a99f-6eb65f1568ed,NVIDIA,2024-12-02 14:36:42.397172+00,dogwood-feldspar-sparkle,,,,,4090,ONBOARDING
cd3cbb6c-0ede-40a7-ac8f-7ed4120c027a,aa56760d-9207-4990-a99f-6eb65f1568ed,GPU-7-aa56760d-9207-4990-a99f-6eb65f1568ed,NVIDIA,2024-12-02 14:36:43.664367+00,acacia-celestine-searchlight,,,,,4090,ONBOARDING
2197ab16-798b-4463-87f4-3c29eb87e833,2065ccf0-29b6-4495-8e23-f3c02bfaf971,GPU-2-2065ccf0-29b6-4495-8e23-f3c02bfaf971,NVIDIA,2024-12-02 14:36:45.815701+00,sumac-jade-brightening,,,,,4090,ONBOARDING
35105fb4-ae23-4318-be69-dc88ed26c7ce,2065ccf0-29b6-4495-8e23-f3c02bfaf971,GPU-5-2065ccf0-29b6-4495-8e23-f3c02bfaf971,NVIDIA,2024-12-02 14:36:46.940175+00,guava-enstatite-effulgence,,,,,4090,ONBOARDING
244ab545-7901-4812-9ceb-d2d0da8f09b9,aa56760d-9207-4990-a99f-6eb65f1568ed,GPU-5-aa56760d-9207-4990-a99f-6eb65f1568ed,NVIDIA,2024-12-02 14:36:42.764375+00,peach-palladium-coruscation,,,,,4090,ONBOARDING
3ef59130-b59d-4fbd-983a-80283ff61cac,2065ccf0-29b6-4495-8e23-f3c02bfaf971,GPU-0-2065ccf0-29b6-4495-8e23-f3c02bfaf971,NVIDIA,2024-12-02 14:36:44.908546+00,butternut-hessonite-blazing,,,,,4090,ONBOARDING
b47dea1c-b79d-4785-961b-030119ee0792,2065ccf0-29b6-4495-8e23-f3c02bfaf971,GPU-3-2065ccf0-29b6-4495-8e23-f3c02bfaf971,NVIDIA,2024-12-02 14:36:46.216014+00,silkwood-natrolite-glow,,,,,4090,ONBOARDING
f66a8fad-fd46-4a6e-86a0-c8d4ca0a0976,2065ccf0-29b6-4495-8e23-f3c02bfaf971,GPU-6-2065ccf0-29b6-4495-8e23-f3c02bfaf971,NVIDIA,2024-12-02 14:36:47.357159+00,willow-palladium-lightflare,,,,,4090,ONBOARDING
9f3b17ff-8df0-4cb6-919e-eb50ee8b590f,947e8a40-45cd-4cc5-8ae8-53a986665892,GPU-4-947e8a40-45cd-4cc5-8ae8-53a986665892,NVIDIA,2024-12-02 14:36:08.515247+00,whau-citrine-afterglow,,,,,4090,ONBOARDING
6fd96e66-18e8-436d-a9b2-41624d64cb1b,947e8a40-45cd-4cc5-8ae8-53a986665892,GPU-7-947e8a40-45cd-4cc5-8ae8-53a986665892,NVIDIA,2024-12-02 14:36:09.849338+00,fir-zirconium-meteor,,,,,4090,ONBOARDING
b20e1924-9d7a-4f0d-978c-ba0c978bd4be,37235c5f-fbaa-4e23-8e44-65e4c2a99eba,GPU-2-37235c5f-fbaa-4e23-8e44-65e4c2a99eba,NVIDIA,2024-12-02 14:36:11.769414+00,tawa-silver-wavering,,,,,4090,ONBOARDING
3522e330-5039-4eac-9a4b-d81898a80b19,37235c5f-fbaa-4e23-8e44-65e4c2a99eba,GPU-5-37235c5f-fbaa-4e23-8e44-65e4c2a99eba,NVIDIA,2024-12-02 14:36:12.825457+00,horn-aventurine-beacon,,,,,4090,ONBOARDING
32e95181-a166-439d-83a3-455158b807ab,7b97be52-d986-4a90-968b-aea9feadfd4d,GPU-2-7b97be52-d986-4a90-968b-aea9feadfd4d,NVIDIA,2024-12-02 14:36:24.21014+00,mahogany-feldspar-afterburn,,,,,4090,ONBOARDING
815bf82e-6908-43c6-a2d0-9759c369c904,7b97be52-d986-4a90-968b-aea9feadfd4d,GPU-5-7b97be52-d986-4a90-968b-aea9feadfd4d,NVIDIA,2024-12-02 14:36:25.389006+00,mulberry-scorodite-lightflare,,,,,4090,ONBOARDING
33fb3c29-5a4e-471b-be11-d9e3d037a50d,110dda23-c343-47ca-af3c-3f5c2944ab1a,GPU-0-110dda23-c343-47ca-af3c-3f5c2944ab1a,NVIDIA,2024-12-02 14:36:27.72703+00,kauri-tigerseye-flicker,,,,,4090,ONBOARDING
7dcfcddc-26ae-49dd-b0fd-9d85db3aa758,110dda23-c343-47ca-af3c-3f5c2944ab1a,GPU-3-110dda23-c343-47ca-af3c-3f5c2944ab1a,NVIDIA,2024-12-02 14:36:29.500067+00,tawa-onyx-sparkle,,,,,4090,ONBOARDING
9e35a06b-6e91-49d8-9b31-0fee065a1f68,110dda23-c343-47ca-af3c-3f5c2944ab1a,GPU-6-110dda23-c343-47ca-af3c-3f5c2944ab1a,NVIDIA,2024-12-02 14:36:30.918752+00,mulberry-spinel-illume,,,,,4090,ONBOARDING
7ad7d3c3-73e3-443d-8afe-955682b94f00,52f23f45-0c9b-4ba0-882f-5c6348eef37f,GPU-1-52f23f45-0c9b-4ba0-882f-5c6348eef37f,NVIDIA,2024-12-02 14:36:32.825245+00,tamarind-tanzanite-phosphorescence,,,,,4090,ONBOARDING
a9f9911f-fb31-4ced-b3ad-663351aa95ba,52f23f45-0c9b-4ba0-882f-5c6348eef37f,GPU-4-52f23f45-0c9b-4ba0-882f-5c6348eef37f,NVIDIA,2024-12-02 14:36:34.072853+00,buttonwood-scapolite-lightflare,,,,,4090,ONBOARDING
85a4dff2-5b6b-4018-9f3f-d3cd1ac95b0c,52f23f45-0c9b-4ba0-882f-5c6348eef37f,GPU-7-52f23f45-0c9b-4ba0-882f-5c6348eef37f,NVIDIA,2024-12-02 14:36:35.198429+00,rimu-topaz-dazzle,,,,,4090,ONBOARDING
2e695eac-f196-4488-9f52-3d0901289826,aa56760d-9207-4990-a99f-6eb65f1568ed,GPU-0-aa56760d-9207-4990-a99f-6eb65f1568ed,NVIDIA,2024-12-02 14:36:40.617151+00,locust-kornerupine-opalescence,,,,,4090,ONBOARDING
a94af626-026f-4316-ab7c-8124eb584d36,aa56760d-9207-4990-a99f-6eb65f1568ed,GPU-3-aa56760d-9207-4990-a99f-6eb65f1568ed,NVIDIA,2024-12-02 14:36:41.953149+00,tamarind-chrysoprase-sparkle,,,,,4090,ONBOARDING
6666499f-0085-438e-adcc-28cf709940f2,aa56760d-9207-4990-a99f-6eb65f1568ed,GPU-6-aa56760d-9207-4990-a99f-6eb65f1568ed,NVIDIA,2024-12-02 14:36:43.140682+00,olive-gahnite-iridescence,,,,,4090,ONBOARDING
5f779a94-c678-4f75-b47a-23cb462e45f6,c7c4c7f6-fce6-45aa-8f03-c25913a993ea,GPU-0-c7c4c7f6-fce6-45aa-8f03-c25913a993ea,NVIDIA,2024-12-02 14:36:48.967503+00,locust-rhodochrosite-torchlight,,0x7f33a551fd6DD122dd5329E2dD0715F85Dfc6DA7,24,,4090,ONBOARDING
fd78d889-789f-428f-a0eb-9fb01ac5ba10,c7c4c7f6-fce6-45aa-8f03-c25913a993ea,GPU-3-c7c4c7f6-fce6-45aa-8f03-c25913a993ea,NVIDIA,2024-12-02 14:36:50.317811+00,poplar-emerald-halation,,0x7f33a551fd6DD122dd5329E2dD0715F85Dfc6DA7,25,,4090,ONBOARDING
fb12c4b0-77f9-404c-a70e-2390835264e8,c7c4c7f6-fce6-45aa-8f03-c25913a993ea,GPU-6-c7c4c7f6-fce6-45aa-8f03-c25913a993ea,NVIDIA,2024-12-02 14:36:51.557555+00,ebony-iolite-daylight,,0x7f33a551fd6DD122dd5329E2dD0715F85Dfc6DA7,26,,4090,ONBOARDING
5df37a48-92e7-465b-a350-6965e6de3667,c7c4c7f6-fce6-45aa-8f03-c25913a993ea,GPU-1-c7c4c7f6-fce6-45aa-8f03-c25913a993ea,NVIDIA,2024-12-02 14:36:49.405694+00,kauri-zircon-firefly,,0x7f33a551fd6DD122dd5329E2dD0715F85Dfc6DA7,27,,4090,ONBOARDING
ecb88c05-0f78-4f99-86fb-231410b13792,c7c4c7f6-fce6-45aa-8f03-c25913a993ea,GPU-4-c7c4c7f6-fce6-45aa-8f03-c25913a993ea,NVIDIA,2024-12-02 14:36:50.71583+00,poplar-zirconium-blink,,0x7f33a551fd6DD122dd5329E2dD0715F85Dfc6DA7,28,,4090,ONBOARDING
f0c0cc88-4f70-4256-a346-ca1480e692b1,c7c4c7f6-fce6-45aa-8f03-c25913a993ea,GPU-7-c7c4c7f6-fce6-45aa-8f03-c25913a993ea,NVIDIA,2024-12-02 14:36:51.958425+00,gum-emerald-starshine,,0x7f33a551fd6DD122dd5329E2dD0715F85Dfc6DA7,29,,4090,ONBOARDING
d4cfeda3-9308-4496-9989-50892c8af647,14cdd9e5-df27-43e9-bebf-4560077f74e5,GPU-5-14cdd9e5-df27-43e9-bebf-4560077f74e5,NVIDIA,2024-12-02 14:36:38.745299+00,taraire-willemite-aurora,,0x7f33a551fd6DD122dd5329E2dD0715F85Dfc6DA7,65,,4090,ONBOARDING
47dd6530-a362-423d-af42-b79e5a484296,91a55d52-57cb-4c2b-b147-e8fadd5f3202,GPU-0-91a55d52-57cb-4c2b-b147-e8fadd5f3202,NVIDIA,2024-12-02 14:36:14.830526+00,yew-garnet-translucence,,0x7f33a551fd6DD122dd5329E2dD0715F85Dfc6DA7,272,,4090,ONBOARDING
d24f9343-b43e-4996-99c7-3e12feabbab4,91a55d52-57cb-4c2b-b147-e8fadd5f3202,GPU-3-91a55d52-57cb-4c2b-b147-e8fadd5f3202,NVIDIA,2024-12-02 14:36:16.502431+00,serviceberry-hemimorphite-luminous,,0x7f33a551fd6DD122dd5329E2dD0715F85Dfc6DA7,273,,4090,ONBOARDING
7bb61239-67c1-4045-a03a-187b46a16d66,947e8a40-45cd-4cc5-8ae8-53a986665892,GPU-2-947e8a40-45cd-4cc5-8ae8-53a986665892,NVIDIA,2024-12-02 14:36:07.766277+00,peach-opal-sunbeam,,,,,4090,ONBOARDING
bedb2297-84de-454f-8483-eaad68a48f74,947e8a40-45cd-4cc5-8ae8-53a986665892,GPU-5-947e8a40-45cd-4cc5-8ae8-53a986665892,NVIDIA,2024-12-02 14:36:08.960884+00,palm-spodumene-lightbeam,,,,,4090,ONBOARDING
4f1df715-75ee-4cd2-ae63-083ea3bec704,37235c5f-fbaa-4e23-8e44-65e4c2a99eba,GPU-0-37235c5f-fbaa-4e23-8e44-65e4c2a99eba,NVIDIA,2024-12-02 14:36:10.986086+00,dogwood-iron-luster,,,,,4090,ONBOARDING
5ea0ed85-ad30-491f-8933-a311e0ec53b8,37235c5f-fbaa-4e23-8e44-65e4c2a99eba,GPU-3-37235c5f-fbaa-4e23-8e44-65e4c2a99eba,NVIDIA,2024-12-02 14:36:12.09974+00,titoki-diamond-resplendence,,,,,4090,ONBOARDING
ac5f573f-a159-42a5-9d74-c5dbb82ceb69,37235c5f-fbaa-4e23-8e44-65e4c2a99eba,GPU-6-37235c5f-fbaa-4e23-8e44-65e4c2a99eba,NVIDIA,2024-12-02 14:36:13.302116+00,olive-smithsonite-gleaming,,,,,4090,ONBOARDING
0c1bc820-451e-4ff0-97c1-60a73df2235b,91a55d52-57cb-4c2b-b147-e8fadd5f3202,GPU-4-91a55d52-57cb-4c2b-b147-e8fadd5f3202,NVIDIA,2024-12-02 14:36:16.936762+00,carob-calcite-starlight,,0x7f33a551fd6DD122dd5329E2dD0715F85Dfc6DA7,279,,4090,ONBOARDING
18d3bba6-9e0b-43bd-84aa-c10bbfb12db8,91a55d52-57cb-4c2b-b147-e8fadd5f3202,GPU-7-91a55d52-57cb-4c2b-b147-e8fadd5f3202,NVIDIA,2024-12-02 14:36:18.276674+00,mesquite-natrophyllite-brightness,,0x7f33a551fd6DD122dd5329E2dD0715F85Dfc6DA7,278,,4090,ONBOARDING
6537bb36-7027-7e0b-6dfc-0a77e2f04258,aaf6117c-3d08-4362-8931-50c1e760a339,GPU-e3e4697f-e65b-b3e5-3364-6236c3e39705,NVIDIA,2025-02-26 02:04:55.601858+00,willow-azure-whisper,,0x4D19681a092C759B561cFba54171D1469f0E4727,0,,4090,ONBOARDING
8b137e0b-b5f8-47df-e903-f31050d1b792,aaf6117c-3d08-4362-8931-50c1e760a339,GPU-a0729037-67af-1f6b-3834-98d5a9fb69c7,NVIDIA,2025-02-26 02:04:55.601858+00,birch-coral-whisper,,0x4D19681a092C759B561cFba54171D1469f0E4727,1,,4090,ONBOARDING
e1cc5549-69f8-42a5-b0e8-57048cb021d4,7b97be52-d986-4a90-968b-aea9feadfd4d,GPU-0-7b97be52-d986-4a90-968b-aea9feadfd4d,NVIDIA,2024-12-02 14:36:23.553041+00,ironwood-hessonite-gleaming,,,,,4090,ONBOARDING
93fb0146-6bf1-4467-917e-7f4060f93e7b,7b97be52-d986-4a90-968b-aea9feadfd4d,GPU-3-7b97be52-d986-4a90-968b-aea9feadfd4d,NVIDIA,2024-12-02 14:36:24.60607+00,locust-chalcedony-glossy,,,,,4090,ONBOARDING
7b4a7844-1d3c-4d38-a197-26ba1e3d4f88,7b97be52-d986-4a90-968b-aea9feadfd4d,GPU-6-7b97be52-d986-4a90-968b-aea9feadfd4d,NVIDIA,2024-12-02 14:36:25.811123+00,mangrove-steel-afterglow,,,,,4090,ONBOARDING
68b57480-1154-4a85-b9a9-7d87f677930f,110dda23-c343-47ca-af3c-3f5c2944ab1a,GPU-1-110dda23-c343-47ca-af3c-3f5c2944ab1a,NVIDIA,2024-12-02 14:36:28.135117+00,hazel-emerald-brightening,,,,,4090,ONBOARDING
b8ad0cea-1097-40f9-867b-d143f096ac91,110dda23-c343-47ca-af3c-3f5c2944ab1a,GPU-4-110dda23-c343-47ca-af3c-3f5c2944ab1a,NVIDIA,2024-12-02 14:36:29.860427+00,balsa-corundum-radiant,,,,,4090,ONBOARDING
f2b882db-d33e-4659-9ef4-a9467292c623,110dda23-c343-47ca-af3c-3f5c2944ab1a,GPU-7-110dda23-c343-47ca-af3c-3f5c2944ab1a,NVIDIA,2024-12-02 14:36:31.344083+00,cottonwood-kurnakovite-brilliance,,,,,4090,ONBOARDING
83bca991-5abb-47d4-9cb0-94451b851467,52f23f45-0c9b-4ba0-882f-5c6348eef37f,GPU-2-52f23f45-0c9b-4ba0-882f-5c6348eef37f,NVIDIA,2024-12-02 14:36:33.203262+00,coconut-copper-flickering,,,,,4090,ONBOARDING
19a0fac6-b457-4a91-9149-033d5b5d740c,52f23f45-0c9b-4ba0-882f-5c6348eef37f,GPU-5-52f23f45-0c9b-4ba0-882f-5c6348eef37f,NVIDIA,2024-12-02 14:36:34.495507+00,maple-chrysoprase-sparkled,,,,,4090,ONBOARDING
699382c7-5514-4d20-9d70-8dfd846a8580,14cdd9e5-df27-43e9-bebf-4560077f74e5,GPU-3-14cdd9e5-df27-43e9-bebf-4560077f74e5,NVIDIA,2024-12-02 14:36:37.902302+00,manuka-calcite-coruscate,,0x7f33a551fd6DD122dd5329E2dD0715F85Dfc6DA7,67,,4090,ONBOARDING
d8ca3bf0-b708-4afc-9ffa-d287f1fde329,91a55d52-57cb-4c2b-b147-e8fadd5f3202,GPU-1-91a55d52-57cb-4c2b-b147-e8fadd5f3202,NVIDIA,2024-12-02 14:36:15.221607+00,rimu-grandidierite-scintilla,,0x7f33a551fd6DD122dd5329E2dD0715F85Dfc6DA7,275,,4090,ONBOARDING
cc1f59d6-287c-fe9e-2bce-b9d5df79441c,2e2240eb-748e-43a5-bf25-a2fc552529a5,GPU-d1aac867-dba8-eea4-8657-418a81b63cce,NVIDIA,2025-02-26 02:04:55.601858+00,maple-ivory-breeze,,0x4D19681a092C759B561cFba54171D1469f0E4727,15,,4090,ONBOARDING
ac97f689-4811-42ff-bb26-4ce3de5119f8,aa56760d-9207-4990-a99f-6eb65f1568ed,GPU-1-aa56760d-9207-4990-a99f-6eb65f1568ed,NVIDIA,2024-12-02 14:36:41.060552+00,tamarind-serandite-glowlight,,,,,4090,ONBOARDING
87e04d4a-5453-4e91-bad2-d67c53270595,2065ccf0-29b6-4495-8e23-f3c02bfaf971,GPU-1-2065ccf0-29b6-4495-8e23-f3c02bfaf971,NVIDIA,2024-12-02 14:36:45.355464+00,ebony-onyx-luster,,,,,4090,ONBOARDING
f9787cc4-346e-4f5a-ad35-721ad954ed63,2065ccf0-29b6-4495-8e23-f3c02bfaf971,GPU-4-2065ccf0-29b6-4495-8e23-f3c02bfaf971,NVIDIA,2024-12-02 14:36:46.510593+00,fir-morganite-flareup,,,,,4090,ONBOARDING
08c4bef5-1452-4d1c-b589-b4a65b1127b2,2065ccf0-29b6-4495-8e23-f3c02bfaf971,GPU-7-2065ccf0-29b6-4495-8e23-f3c02bfaf971,NVIDIA,2024-12-02 14:36:47.800495+00,silkwood-spinel-searchlight,,,,,4090,ONBOARDING
b2acfcff-fdaa-fcee-8cbb-3003a6bb9c4f,ceed37c0-55fb-4487-ac06-0e2b451662b6,GPU-63fea0d7-a48f-410a-f8c3-f1bbfc5d0aa5,NVIDIA,2025-02-26 02:04:55.601858+00,pine-pearl-ridge,,,,,A6000,ONBOARDING
81c509fe-e55d-840e-3405-b89f76a18f9d,ceed37c0-55fb-4487-ac06-0e2b451662b6,GPU-49437b07-31f0-5eb0-cb1c-eb70ac025faa,NVIDIA,2025-02-26 02:04:55.601858+00,oak-ivory-forest,,,,,A6000,ONBOARDING
5eb91995-80e8-9edc-f669-b42fc13eb67e,ceed37c0-55fb-4487-ac06-0e2b451662b6,GPU-b89d99ba-7657-64a8-68db-fdc92a24da8c,NVIDIA,2025-02-26 02:04:55.601858+00,cedar-emerald-whisper,,,,,A6000,ONBOARDING
098dd757-dd97-3f95-4288-9065f1481fb1,ceed37c0-55fb-4487-ac06-0e2b451662b6,GPU-b8aebfca-dfab-b656-9c9b-07b01a878f22,NVIDIA,2025-02-26 02:04:55.601858+00,poplar-silver-mist,,,,,A6000,ONBOARDING
270eea94-c33a-3c80-74f6-d24d5457681b,ceed37c0-55fb-4487-ac06-0e2b451662b6,GPU-9055e674-2bb2-db3f-1e80-0de7cbd2e336,NVIDIA,2025-02-26 02:04:55.601858+00,beech-onyx-ridge,,,,,A6000,ONBOARDING
c1c7115e-1834-4a78-c58a-9d67f37b48f8,37e8244d-dea0-4a4b-9504-dfc38171bc1b,GPU-28f59c22-2feb-19dd-3d6d-86dc3d8280c8,NVIDIA,2025-02-26 02:04:55.601858+00,aspen-ruby-summit,,,,,A6000,ONBOARDING
9a4dc40a-19de-5a68-1e70-5b47da1f348d,37e8244d-dea0-4a4b-9504-dfc38171bc1b,GPU-cda0f7ff-23cf-8268-0c23-0357f6126ad3,NVIDIA,2025-02-26 02:04:55.601858+00,pine-pearl-summit,,,,,A6000,ONBOARDING
a420324c-2e1b-7ebd-c8c5-431687cbfbf8,37e8244d-dea0-4a4b-9504-dfc38171bc1b,GPU-b4e381e2-e9c9-7be0-89c4-c1001fb4d884,NVIDIA,2025-02-26 02:04:55.601858+00,aspen-azure-shadow,,,,,A6000,ONBOARDING
7c99dcbd-98c2-8fd2-7ca1-46de85cc2c70,aaf6117c-3d08-4362-8931-50c1e760a339,GPU-4299d0ad-5190-193c-fa7d-a004c7d5701a,NVIDIA,2025-02-26 02:04:55.601858+00,oak-ruby-harbor,,0x4D19681a092C759B561cFba54171D1469f0E4727,2,,4090,ONBOARDING
d113cadd-3fdd-b664-baa1-f053006a31c8,84b70582-c63c-43e4-b62b-9942fe53b528,GPU-6e1118e8-053f-c367-60c0-08ee82d94a66,NVIDIA,2025-02-26 02:04:55.601858+00,kauri-gold-harbor,,0x4D19681a092C759B561cFba54171D1469f0E4727,4,,4090,ONBOARDING
b03e3aff-754f-ba44-28dd-1fd98913b119,84b70582-c63c-43e4-b62b-9942fe53b528,GPU-2b3df71f-f7e7-256e-c78a-6972263069f5,NVIDIA,2025-02-26 02:04:55.601858+00,willow-jade-harbor,,0x4D19681a092C759B561cFba54171D1469f0E4727,5,,4090,ONBOARDING
2f15e869-9538-1554-fa6d-f020f4c031a5,84b70582-c63c-43e4-b62b-9942fe53b528,GPU-a7a6240d-a498-279a-1126-0aecada8e36e,NVIDIA,2025-02-26 02:04:55.601858+00,willow-bronze-whisper,,0x4D19681a092C759B561cFba54171D1469f0E4727,6,,4090,ONBOARDING
bb979f93-58da-c3f9-2d47-2b74637cc0a3,6c2d00aa-49a8-44b7-94e7-50f9f4667b57,GPU-7b62853e-773b-6374-a1f9-dd18bde214f9,NVIDIA,2025-02-26 02:04:55.601858+00,birch-pearl-harbor,,0x4D19681a092C759B561cFba54171D1469f0E4727,8,,4090,ONBOARDING
0d5c2f35-3d39-6812-982f-20c3f7adcb73,6c2d00aa-49a8-44b7-94e7-50f9f4667b57,GPU-5b799ef2-4a47-ed95-1e7b-ea77f0f8edd1,NVIDIA,2025-02-26 02:04:55.601858+00,larch-jade-shadow,,0x4D19681a092C759B561cFba54171D1469f0E4727,9,,4090,ONBOARDING
a530fe7a-9ed5-46e6-c97d-ae43f798f61c,6c2d00aa-49a8-44b7-94e7-50f9f4667b57,GPU-066b6f71-1c1c-342d-3b3f-427b0a5d086a,NVIDIA,2025-02-26 02:04:55.601858+00,elm-sage-river,,0x4D19681a092C759B561cFba54171D1469f0E4727,10,,4090,ONBOARDING
ecd56ec9-3d1a-56ff-70ef-005c3d587490,2e2240eb-748e-43a5-bf25-a2fc552529a5,GPU-188bf435-7125-b442-3d32-8dee7faea71c,NVIDIA,2025-02-26 02:04:55.601858+00,aspen-emerald-valley,,0x4D19681a092C759B561cFba54171D1469f0E4727,12,,4090,ONBOARDING
01dbfb65-0f20-e766-3239-af6f53ab379f,2e2240eb-748e-43a5-bf25-a2fc552529a5,GPU-2d74fd56-5366-5738-ac1a-e7d913b7d0fa,NVIDIA,2025-02-26 02:04:55.601858+00,willow-ivory-harbor,,0x4D19681a092C759B561cFba54171D1469f0E4727,13,,4090,ONBOARDING
eed6f67f-e407-40b5-a355-c384e6059190,c7c4c7f6-fce6-45aa-8f03-c25913a993ea,GPU-2-c7c4c7f6-fce6-45aa-8f03-c25913a993ea,NVIDIA,2024-12-02 14:36:49.88492+00,ebony-palladium-spark,,0x7f33a551fd6DD122dd5329E2dD0715F85Dfc6DA7,30,,4090,ONBOARDING
92125220-2f56-4848-9250-e47de6e4cdf4,14cdd9e5-df27-43e9-bebf-4560077f74e5,GPU-0-14cdd9e5-df27-43e9-bebf-4560077f74e5,NVIDIA,2024-12-02 14:36:36.470829+00,willow-apatite-headlight,,0x7f33a551fd6DD122dd5329E2dD0715F85Dfc6DA7,66,,4090,ONBOARDING
e5ea39d8-e77b-4ae0-a8cd-776466848a36,947e8a40-45cd-4cc5-8ae8-53a986665892,GPU-3-947e8a40-45cd-4cc5-8ae8-53a986665892,NVIDIA,2024-12-02 14:36:08.177386+00,hazel-palladium-aureole,,,,,4090,ONBOARDING
15229817-e5ba-46f5-bfcd-8f23f7284a8c,947e8a40-45cd-4cc5-8ae8-53a986665892,GPU-6-947e8a40-45cd-4cc5-8ae8-53a986665892,NVIDIA,2024-12-02 14:36:09.440411+00,mesquite-peridot-lambent,,,,,4090,ONBOARDING
b947771a-fef4-4e67-9c90-7d97c02766a4,37235c5f-fbaa-4e23-8e44-65e4c2a99eba,GPU-1-37235c5f-fbaa-4e23-8e44-65e4c2a99eba,NVIDIA,2024-12-02 14:36:11.431761+00,sycamore-zirconium-glimmer,,,,,4090,ONBOARDING
44036227-ee92-4137-9534-964e9fcaeb0f,37235c5f-fbaa-4e23-8e44-65e4c2a99eba,GPU-4-37235c5f-fbaa-4e23-8e44-65e4c2a99eba,NVIDIA,2024-12-02 14:36:12.39981+00,gum-sodalite-shining,,,,,4090,ONBOARDING
c7823c35-c943-4359-9f22-1222c63e2912,37235c5f-fbaa-4e23-8e44-65e4c2a99eba,GPU-7-37235c5f-fbaa-4e23-8e44-65e4c2a99eba,NVIDIA,2024-12-02 14:36:13.699438+00,redwood-diopside-afterglow,,,,,4090,ONBOARDING
48b75a2b-8bcc-4712-a49d-40ae8ab2da30,91a55d52-57cb-4c2b-b147-e8fadd5f3202,GPU-5-91a55d52-57cb-4c2b-b147-e8fadd5f3202,NVIDIA,2024-12-02 14:36:17.328858+00,walnut-enstatite-effulgence,,0x7f33a551fd6DD122dd5329E2dD0715F85Dfc6DA7,276,,4090,ONBOARDING
